timestamp,route_id,hour,congestion_level,avg_speed_kmh,traffic_volume,delay_minutes
2024-12-14 14:53,RTE-0454,14,blocked,97.2,7386,0
2026-01-30 23:53,RTE-0127,23,severe,134.3,7603,13
2024-04-29 17:53,RTE-0397,17,low,77.7,5424,0
2024-11-05 17:53,RTE-0570,17,severe,152.9,1628,24
2026-01-16 06:53,RTE-0446,6,heavy,164.6,4363,5
2024-04-13 19:53,RTE-0975,19,blocked,176.4,1589,0
2026-02-16 04:53,RTE-0794,4,high,179.2,6326,38
2024-10-20 15:53,RTE-0080,15,severe,,3307,15
2025-09-26 16:53,RTE-0571,16,high,21.3,641,53
2026-03-05 17:53,RTE-0527,17,medium,52.6,5031,0
2025-05-24 00:53,RTE-0537,0,light,152.6,1088,0
2025-07-02 14:53,RTE-0874,14,medium,68.9,767,0
2025-11-30 17:53,RTE-0305,17,high,43.9,4708,27
2026-03-25 17:53,RTE-0767,17,blocked,130.8,390,0
2024-07-12 22:53,RTE-0762,22,low,169.0,3007,0
2025-10-14 06:53,RTE-0345,6,moderate,84.3,5188,0
2025-07-31 14:53,RTE-0096,14,heavy,151.6,1932,24
2024-11-09 11:53,RTE-0930,11,blocked,157.3,2231,0
2024-06-21 03:53,RTE-0823,3,moderate,87.7,5797,0
2024-12-07 06:53,RTE-0132,6,moderate,,6359,0
2025-02-04 03:53,RTE-0755,3,low,171.9,541,0
2026-04-05 05:53,RTE-0280,5,blocked,165.2,7867,0
2026-04-10 10:53,RTE-0661,10,low,94.6,3044,0
2024-09-30 09:53,RTE-0907,9,low,84.4,2558,0
2025-01-13 06:53,RTE-0050,6,blocked,94.1,4503,0
2025-01-29 17:53,RTE-0215,17,low,120.2,5218,0
2024-10-03 01:53,RTE-0456,1,light,20.3,424,0
2024-06-18 10:53,RTE-0713,10,medium,101.3,749,0
2025-03-15 10:53,RTE-0500,10,light,28.3,2858,0
2025-05-31 20:53,RTE-0924,20,moderate,126.5,1145,0
2024-11-12 15:53,RTE-0499,15,high,58.4,3136,53
2024-11-24 20:53,RTE-0648,20,heavy,59.8,1221,35
2025-11-27 16:53,RTE-0474,16,light,49.2,3952,0
2024-09-17 03:53,RTE-0769,3,heavy,147.6,3748,57
2025-09-09 20:53,RTE-0443,20,medium,25.9,2001,0
2026-03-31 09:53,RTE-0218,9,blocked,142.9,3334,0
2025-03-20 11:53,RTE-0703,11,medium,21.2,2654,0
2025-01-01 09:53,RTE-0648,9,medium,147.7,187,0
2024-04-24 10:53,RTE-0723,10,medium,,6504,0
2025-05-21 08:53,RTE-0559,8,medium,135.4,7858,0
2026-03-13 01:53,RTE-0628,1,unknown,57.3,3044,0
2025-01-22 13:53,RTE-0932,13,high,39.2,575,7
2025-06-11 18:53,RTE-0119,18,medium,82.7,1482,0
2026-03-29 03:53,RTE-0033,3,blocked,,4960,0
2025-04-20 08:53,RTE-0384,8,heavy,138.2,7202,23
2026-01-03 14:53,RTE-0768,14,low,109.3,6218,0
2026-01-25 00:53,RTE-0932,0,heavy,95.5,6345,28
2024-10-30 15:53,RTE-0572,15,moderate,63.6,328,0
2024-11-08 17:53,RTE-0783,17,light,57.8,6014,0
2025-03-07 05:53,RTE-0865,5,moderate,103.3,1721,0
2025-09-20 12:53,RTE-0930,12,high,107.4,4228,47
2025-06-11 16:53,RTE-0523,16,heavy,144.8,4625,8
2025-05-09 08:53,RTE-0476,8,high,84.6,2723,2
2025-05-07 03:53,RTE-0973,3,high,106.7,2576,41
2024-06-15 14:53,RTE-0021,14,medium,84.6,6713,0
2025-03-10 07:53,RTE-0003,7,moderate,177.5,5389,0
2025-08-20 01:53,RTE-0072,1,light,107.6,1009,0
2025-10-22 11:53,RTE-0362,11,low,168.6,1743,0
2024-07-07 10:53,RTE-0844,10,light,80.9,6187,0
2025-06-20 18:53,RTE-0452,18,high,162.3,1146,51
2025-03-08 04:53,RTE-0835,4,low,175.3,5556,0
2026-01-19 08:53,RTE-0423,8,blocked,94.5,2403,0
2025-01-02 04:53,RTE-0858,4,low,,547,0
2024-11-07 10:53,RTE-0003,10,low,23.0,1818,0
2024-10-31 04:53,RTE-0244,4,severe,52.3,851,44
2025-11-16 14:53,RTE-0391,14,severe,161.7,2031,37
2025-03-30 05:53,RTE-0746,5,high,22.7,4857,57
2025-05-18 13:53,RTE-0197,13,blocked,104.6,5382,0
2026-02-06 02:53,RTE-0602,2,low,127.9,3866,0
2025-10-04 15:53,RTE-0245,15,heavy,106.1,592,58
2024-04-23 18:53,RTE-0113,18,moderate,158.8,6424,0
2024-12-23 04:53,RTE-0967,4,heavy,47.4,5881,17
2024-10-12 22:53,RTE-0791,22,unknown,163.7,1387,36
2025-04-30 13:53,RTE-0758,13,light,21.8,7071,0
2025-08-17 04:53,RTE-0439,4,severe,133.6,6697,6
2025-06-07 02:53,RTE-0355,2,light,54.1,860,0
2024-08-09 02:53,RTE-0242,2,medium,177.1,3611,0
2025-10-17 23:53,RTE-0613,23,light,110.7,295,0
2025-12-14 21:53,RTE-0808,21,low,,2449,0
2025-03-15 07:53,RTE-0999,7,high,158.2,2637,58
2024-07-02 00:53,RTE-0982,0,medium,54.1,1312,0
2025-12-16 16:53,RTE-0241,16,medium,,468,0
2024-05-23 05:53,RTE-0607,5,blocked,85.5,529,0
2024-12-09 10:53,RTE-0824,10,light,48.6,5255,0
2024-06-26 18:53,RTE-0232,18,blocked,109.2,2368,0
2025-07-26 17:53,RTE-0079,17,severe,152.5,1940,11
2025-09-08 04:53,RTE-0549,4,heavy,162.6,3543,35
2025-03-14 14:53,RTE-0070,14,high,150.3,6483,39
2025-09-14 22:53,RTE-0829,22,low,50.2,2781,0
2025-04-27 21:53,RTE-0671,21,medium,27.2,871,0
2026-01-06 14:53,RTE-0498,14,moderate,111.9,4216,0
2025-01-23 18:53,RTE-0314,18,high,142.2,2322,22
2025-05-12 23:53,RTE-0171,23,severe,161.8,1016,5
2025-05-24 01:53,RTE-0333,1,heavy,119.7,6980,49
2024-08-11 23:53,RTE-0266,23,heavy,134.4,4327,52
2024-09-01 23:53,RTE-0863,23,medium,146.1,2922,0
2024-10-20 07:53,RTE-0269,7,heavy,111.7,3825,6
2025-11-11 02:53,RTE-0963,2,heavy,75.9,3407,27
2025-10-14 21:53,RTE-0992,21,moderate,66.7,2669,0
2025-11-08 17:53,RTE-0241,17,blocked,77.3,692,0
2024-09-15 11:53,RTE-0581,11,light,120.5,3103,0
2026-01-24 14:53,RTE-0933,14,medium,56.6,7694,0
2025-01-04 16:53,RTE-0370,16,high,137.5,4883,55
2024-09-24 13:53,RTE-0001,13,moderate,88.3,7101,0
2024-06-07 14:53,RTE-0290,14,medium,65.2,2431,0
2024-11-17 04:53,RTE-0743,4,severe,73.6,387,43
2025-11-15 06:53,RTE-0882,6,severe,170.2,5927,36
2024-08-01 07:53,RTE-0750,7,heavy,68.0,2050,12
2024-11-05 22:53,RTE-0984,22,light,131.6,1428,0
2025-11-15 05:53,RTE-0614,5,heavy,23.3,3899,27
2024-08-15 23:53,RTE-0825,23,heavy,34.5,1403,16
2025-07-02 04:53,RTE-0894,4,low,160.6,4146,0
2024-10-15 11:53,RTE-0728,11,moderate,157.5,2761,0
2024-08-23 16:53,RTE-0434,16,light,123.1,4977,0
2025-10-16 05:53,RTE-0013,5,low,52.8,7564,0
2024-07-12 12:53,RTE-0062,12,high,58.0,6395,2
2025-06-19 20:53,RTE-0162,20,low,155.2,4866,0
2025-07-24 06:53,RTE-0126,6,blocked,165.0,3351,0
2024-10-14 09:53,RTE-0700,9,light,59.7,2100,0
2026-02-14 05:53,RTE-0081,5,blocked,24.6,563,0
2024-10-20 12:53,RTE-0777,12,medium,98.2,5261,0
2025-01-16 10:53,RTE-0037,10,medium,97.0,6890,0
2025-09-18 21:53,RTE-0494,21,light,138.8,404,0
2025-10-26 04:53,RTE-0959,4,high,24.3,1332,45
2025-05-03 15:53,RTE-0963,15,severe,,2574,31
2025-03-20 21:53,RTE-0872,21,moderate,157.6,550,0
2024-04-30 08:53,RTE-0820,8,severe,150.6,2161,54
2024-08-12 11:53,RTE-0187,11,light,,7195,0
2025-04-11 05:53,RTE-0764,5,moderate,68.6,405,0
2025-09-09 17:53,RTE-0208,17,heavy,123.9,7301,46
2025-06-21 09:53,RTE-0489,9,unknown,79.8,7282,0
2025-07-09 05:53,RTE-0732,5,high,83.3,4187,29
2025-09-12 18:53,RTE-0414,18,low,147.3,7472,0
2025-04-19 05:53,RTE-0232,5,moderate,27.9,2710,0
2024-10-04 21:53,RTE-0575,21,medium,137.2,3209,0
2025-09-12 04:53,RTE-0971,4,severe,136.8,313,43
2025-12-25 07:53,RTE-0111,7,low,125.3,6259,0
2026-04-04 10:53,RTE-0397,10,severe,90.1,1045,42
2025-01-22 14:53,RTE-0104,14,high,23.2,3161,50
2024-11-10 09:53,RTE-0348,9,medium,70.2,6270,0
2025-03-12 21:53,RTE-0831,21,medium,115.5,6447,0
2025-12-13 02:53,RTE-0170,2,low,108.3,7492,0
2025-10-28 16:53,RTE-0877,16,light,20.7,1649,0
2024-09-03 04:53,RTE-0836,4,light,142.2,7740,0
2025-09-04 07:53,RTE-0039,7,blocked,129.8,2947,0
2024-09-22 09:53,RTE-0111,9,light,55.6,5804,0
2025-11-03 19:53,RTE-0165,19,unknown,170.6,1934,0
2025-01-18 10:53,RTE-0416,10,severe,134.2,4238,55
2025-10-23 03:53,RTE-0063,3,low,86.4,625,0
2024-08-18 00:53,RTE-0405,0,blocked,148.7,7609,0
2025-06-28 04:53,RTE-0332,4,moderate,108.6,5562,0
2025-11-12 18:53,RTE-0749,18,medium,30.2,889,0
2026-02-18 09:53,RTE-0032,9,low,29.8,2740,0
2025-09-27 20:53,RTE-0071,20,blocked,39.2,1363,0
2024-08-22 16:53,RTE-0579,16,moderate,36.1,3899,0
2026-03-16 05:53,RTE-0809,5,low,146.3,6067,0
2024-10-02 00:53,RTE-0956,0,medium,116.2,6444,0
2025-10-15 06:53,RTE-0221,6,blocked,45.2,1157,0
2025-03-28 14:53,RTE-0939,14,high,104.6,5822,52
2025-05-11 20:53,RTE-0372,20,low,38.6,3631,0
2024-11-11 18:53,RTE-0396,18,heavy,29.8,6190,30
2026-03-11 22:53,RTE-0029,22,severe,35.8,5641,28
2026-03-30 13:53,RTE-0611,13,moderate,24.4,5177,0
2024-10-12 02:53,RTE-0244,2,severe,88.7,2175,44
2025-08-24 05:53,RTE-0703,5,blocked,68.9,7169,0
2024-10-02 13:53,RTE-0191,13,heavy,104.1,6264,35
2025-12-05 10:53,RTE-0395,10,medium,45.8,4329,0
2025-06-15 14:53,RTE-0330,14,moderate,,7465,0
2024-10-11 11:53,RTE-0393,11,moderate,61.4,2172,0
2024-11-04 15:53,RTE-0693,15,low,52.1,4595,0
2025-04-30 10:53,RTE-0389,10,light,28.6,6684,0
2026-03-08 02:53,RTE-0732,2,heavy,111.8,6424,30
2025-05-10 18:53,RTE-0091,18,heavy,65.6,4798,6
2025-03-30 07:53,RTE-0004,7,high,92.5,5812,26
2024-10-15 00:53,RTE-0241,0,light,67.9,4298,0
2025-10-16 07:53,RTE-0866,7,heavy,176.0,7796,36
2024-12-21 01:53,RTE-0217,1,high,89.8,7636,2
2026-02-14 10:53,RTE-0941,10,unknown,150.9,3081,0
2025-05-02 23:53,RTE-0274,23,heavy,63.5,4444,25
2024-09-17 17:53,RTE-0692,17,moderate,178.0,6267,0
2025-06-05 10:53,RTE-0189,10,blocked,103.6,4320,0
2025-06-14 03:53,RTE-0441,3,severe,159.1,4845,25
2026-01-15 00:53,RTE-0653,0,blocked,42.8,4680,0
2025-05-15 20:53,RTE-0521,20,severe,168.5,2203,36
2026-03-28 14:53,RTE-0979,14,light,81.8,6044,0
2024-04-16 19:53,RTE-0475,19,low,45.0,3412,0
2025-05-22 05:53,RTE-0357,5,moderate,81.9,3146,0
2025-04-20 10:53,RTE-0779,10,moderate,117.5,7413,0
2025-01-03 15:53,RTE-0919,15,blocked,,5203,0
2025-05-01 06:53,RTE-0302,6,medium,76.0,4607,0
2026-01-01 05:53,RTE-0472,5,low,,5146,0
2024-06-05 18:53,RTE-0789,18,blocked,132.0,2262,0
2025-01-20 09:53,RTE-0154,9,heavy,80.9,6120,60
2025-08-07 01:53,RTE-0873,1,medium,40.6,7167,0
2024-08-21 17:53,RTE-0019,17,high,85.6,4078,16
2026-04-01 23:53,RTE-0354,23,high,146.9,2459,9
2025-12-13 07:53,RTE-0625,7,unknown,119.1,3465,23
2024-08-17 20:53,RTE-0988,20,moderate,166.0,7561,0
2024-11-15 16:53,RTE-0140,16,medium,35.9,7646,0
2025-08-24 13:53,RTE-0389,13,high,43.7,4885,10
2025-07-02 20:53,RTE-0671,20,heavy,83.7,3867,47
2025-08-03 13:53,RTE-0552,13,light,116.5,6014,0
2025-05-19 23:53,RTE-0304,23,light,23.9,7517,0
2025-11-23 10:53,RTE-0209,10,high,81.2,3001,44
2025-01-25 02:53,RTE-0177,2,unknown,51.4,6957,0
2026-01-13 18:53,RTE-0920,18,high,104.7,941,52
2026-04-11 05:53,RTE-0247,5,high,148.8,5169,42
2024-05-03 03:53,RTE-0881,3,light,67.9,1811,0
2026-04-10 19:53,RTE-0579,19,severe,160.3,5143,4
2025-01-02 00:53,RTE-0202,0,high,67.7,1660,60
2025-05-23 16:53,RTE-0453,16,high,29.4,3203,2
2026-01-27 01:53,RTE-0699,1,light,79.6,375,0
2025-06-11 03:53,RTE-0073,3,light,100.4,4665,0
2024-06-05 01:53,RTE-0872,1,blocked,149.8,6025,0
2024-06-17 22:53,RTE-0061,22,heavy,79.7,2902,16
2024-11-12 07:53,RTE-0547,7,moderate,161.5,1731,0
2024-06-10 01:53,RTE-0265,1,severe,113.4,5253,58
2026-03-21 13:53,RTE-0634,13,high,27.0,188,59
2025-08-06 09:53,RTE-0495,9,heavy,154.2,6018,10
2024-06-25 23:53,RTE-0878,23,low,175.9,784,0
2025-01-12 04:53,RTE-0105,4,low,127.8,1106,0
2024-12-01 04:53,RTE-0312,4,severe,144.6,7363,21
2024-08-10 18:53,RTE-0381,18,moderate,119.3,7618,0
2025-03-03 04:53,RTE-0797,4,severe,49.6,7634,9
2024-08-16 02:53,RTE-0783,2,heavy,110.4,6792,57
2025-03-05 06:53,RTE-0668,6,light,76.3,3694,0
2024-05-23 04:53,RTE-0843,4,medium,162.9,5998,0
2026-03-18 16:53,RTE-0941,16,medium,52.5,2599,0
2025-02-28 04:53,RTE-0714,4,moderate,29.6,5950,0
2025-09-10 07:53,RTE-0752,7,low,106.3,758,0
2024-12-06 06:53,RTE-0772,6,moderate,,7613,0
2024-06-07 08:53,RTE-0178,8,light,154.2,7234,0
2026-01-26 18:53,RTE-0628,18,unknown,91.2,7339,57
2024-05-14 07:53,RTE-0157,7,moderate,159.7,7104,0
2024-11-25 21:53,RTE-0739,21,blocked,,325,0
2024-08-23 22:53,RTE-0268,22,high,83.1,171,0
2025-09-17 18:53,RTE-0032,18,severe,89.0,7096,38
2025-08-11 19:53,RTE-0585,19,moderate,47.3,3146,0
2026-01-04 09:53,RTE-0950,9,low,120.2,953,0
2024-12-12 19:53,RTE-0898,19,moderate,139.9,6592,0
2025-10-24 01:53,RTE-0101,1,light,171.7,3383,0
2025-09-06 08:53,RTE-0774,8,light,122.4,3673,0
2025-04-30 06:53,RTE-0095,6,blocked,59.6,6193,0
2025-10-09 08:53,RTE-0650,8,moderate,51.1,3232,0
2025-11-03 20:53,RTE-0385,20,heavy,37.6,4728,35
2025-06-11 16:53,RTE-0168,16,medium,83.1,3614,0
2025-11-04 10:53,RTE-0251,10,severe,25.6,4513,11
2025-07-11 01:53,RTE-0897,1,moderate,99.0,541,0
2025-08-16 10:53,RTE-0595,10,light,143.3,4067,0
2026-01-21 20:53,RTE-0524,20,blocked,71.0,576,0
2025-05-08 07:53,RTE-0021,7,moderate,178.3,940,0
2025-02-18 18:53,RTE-0087,18,blocked,174.4,5992,0
2024-06-19 21:53,RTE-0407,21,medium,141.9,5694,0
2026-02-13 05:53,RTE-0590,5,severe,178.0,4673,54
2024-12-11 03:53,RTE-0120,3,low,136.2,5325,0
2024-10-08 07:53,RTE-0637,7,medium,107.1,6997,0
2025-03-13 22:53,RTE-0816,22,high,107.6,7876,7
2024-12-22 07:53,RTE-0833,7,medium,140.5,6004,0
2026-02-12 15:53,RTE-0509,15,medium,155.0,6491,0
2025-06-01 07:53,RTE-0096,7,heavy,58.1,6965,41
2025-05-31 15:53,RTE-0887,15,low,160.4,5755,0
2024-07-05 01:53,RTE-0157,1,high,126.8,5449,55
2025-03-25 06:53,RTE-0281,6,high,,3198,52
2025-10-18 11:53,RTE-0992,11,moderate,142.1,7968,0
2024-10-25 07:53,RTE-0565,7,moderate,126.0,4957,0
2024-12-07 04:53,RTE-0714,4,light,36.3,7441,0
2024-10-04 08:53,RTE-0272,8,heavy,88.2,4292,39
2025-10-07 23:53,RTE-0689,23,medium,169.0,5767,0
2024-06-07 19:53,RTE-0201,19,high,52.7,6815,1
2024-07-21 13:53,RTE-0274,13,blocked,110.6,7249,0
2024-11-01 04:53,RTE-0861,4,blocked,136.5,6964,0
2024-08-01 19:53,RTE-0967,19,moderate,,7909,0
2024-06-12 15:53,RTE-0390,15,high,28.9,7590,16
2025-01-22 03:53,RTE-0503,3,light,48.8,5987,0
2025-04-06 07:53,RTE-0310,7,severe,120.2,3946,57
2024-09-02 04:53,RTE-0110,4,medium,122.5,256,0
2024-08-25 07:53,RTE-0427,7,light,162.1,1491,0
2024-10-16 18:53,RTE-0735,18,medium,95.0,174,0
2025-09-18 03:53,RTE-0913,3,moderate,41.4,6051,0
2025-02-13 23:53,RTE-0034,23,heavy,180.0,7881,51
2024-08-05 11:53,RTE-0016,11,blocked,100.2,5131,0
2025-04-23 23:53,RTE-0080,23,unknown,88.6,3891,0
2025-04-11 03:53,RTE-0004,3,light,77.3,2450,0
2026-02-26 15:53,RTE-0151,15,high,130.5,7980,30
2026-03-22 16:53,RTE-0360,16,high,154.1,3626,49
2025-04-03 20:53,RTE-0280,20,light,82.8,1292,0
2024-05-21 13:53,RTE-0410,13,blocked,78.0,4401,0
2024-11-04 13:53,RTE-0318,13,blocked,173.1,2804,0
2025-10-16 20:53,RTE-0192,20,moderate,157.1,3901,0
2025-07-19 19:53,RTE-0722,19,medium,133.5,4670,0
2024-09-10 13:53,RTE-0347,13,light,115.4,2265,0
2024-08-01 00:53,RTE-0415,0,moderate,66.8,1400,0
2024-08-05 20:53,RTE-0228,20,moderate,137.2,4898,0
2025-06-23 18:53,RTE-0213,18,high,118.0,3796,49
2025-05-24 21:53,RTE-0476,21,light,30.7,2070,0
2025-06-17 23:53,RTE-0724,23,severe,74.1,2530,6
2025-04-24 05:53,RTE-0331,5,moderate,113.5,4886,0
2025-09-20 05:53,RTE-0333,5,high,110.0,1582,32
2024-08-31 17:53,RTE-0585,17,medium,66.3,5208,0
2025-09-17 07:53,RTE-0116,7,severe,64.7,7300,5
2024-10-29 00:53,RTE-0841,0,light,149.8,5822,0
2026-02-03 14:53,RTE-0482,14,high,169.3,7343,36
2024-12-07 08:53,RTE-0449,8,low,33.3,2982,0
2025-04-18 03:53,RTE-0767,3,moderate,163.1,3676,0
2025-11-18 11:53,RTE-0887,11,high,85.1,2365,22
2024-10-24 18:53,RTE-0814,18,moderate,119.4,6367,0
2025-12-31 17:53,RTE-0984,17,medium,33.7,1718,0
2024-07-09 23:53,RTE-0649,23,severe,102.4,1083,23
2024-11-30 22:53,RTE-0306,22,moderate,40.0,1379,0
2025-08-05 14:53,RTE-0380,14,low,166.1,2888,0
2024-05-01 21:53,RTE-0703,21,high,41.6,7845,30
2025-02-27 21:53,RTE-0830,21,high,83.0,4137,50
2025-06-21 05:53,RTE-0299,5,heavy,22.0,5565,12
2024-12-24 10:53,RTE-0054,10,light,178.1,741,0
2025-01-09 07:53,RTE-0285,7,moderate,49.6,7682,0
2025-12-27 06:53,RTE-0252,6,blocked,113.7,1229,0
2025-03-03 23:53,RTE-0277,23,heavy,177.6,6456,51
2024-08-18 22:53,RTE-0830,22,heavy,151.9,2689,40
2024-07-17 07:53,RTE-0039,7,low,41.1,7979,0
2025-01-16 10:53,RTE-0523,10,light,29.9,5662,0
2026-01-12 07:53,RTE-0409,7,light,90.5,3041,0
2026-01-10 22:53,RTE-0008,22,low,38.0,1301,0
2024-09-12 14:53,RTE-0446,14,high,27.1,2728,57
2025-06-01 08:53,RTE-0697,8,severe,114.7,4683,31
2024-09-11 09:53,RTE-0580,9,moderate,114.4,4971,0
2025-10-22 00:53,RTE-0999,0,light,24.4,7978,0
2024-12-28 23:53,RTE-0504,23,blocked,58.0,5855,0
2025-12-26 01:53,RTE-0030,1,heavy,45.3,1358,28
2024-10-20 17:53,RTE-0295,17,low,42.7,7223,0
2025-10-08 17:53,RTE-0320,17,unknown,159.0,4281,0
2026-03-18 22:53,RTE-0128,22,high,139.5,7004,44
2024-04-20 09:53,RTE-0793,9,heavy,21.7,4580,40
2025-01-22 01:53,RTE-0256,1,blocked,56.7,2655,0
2024-11-30 12:53,RTE-0478,12,medium,67.1,344,0
2024-10-10 22:53,RTE-0940,22,blocked,,1724,0
2024-05-23 06:53,RTE-0388,6,medium,23.5,776,0
2026-02-26 22:53,RTE-0141,22,moderate,146.5,2031,0
2025-10-02 07:53,RTE-0297,7,light,154.7,6784,0
2025-12-09 11:53,RTE-0325,11,medium,130.4,5069,0
2025-07-24 21:53,RTE-0238,21,moderate,47.1,4198,0
2024-10-15 06:53,RTE-0301,6,moderate,136.1,2158,0
2025-05-13 04:53,RTE-0392,4,high,164.7,7776,29
2025-11-14 15:53,RTE-0490,15,heavy,109.3,205,27
2025-10-25 12:53,RTE-0623,12,severe,21.6,2641,2
2025-04-16 07:53,RTE-0831,7,low,82.1,462,0
2024-06-13 18:53,RTE-0358,18,severe,96.1,4980,26
2024-08-29 12:53,RTE-0480,12,medium,38.6,676,0
2025-03-09 10:53,RTE-0641,10,low,47.2,556,0
2026-03-09 19:53,RTE-0336,19,blocked,105.6,1800,0
2026-03-11 16:53,RTE-0631,16,severe,102.2,877,26
2025-01-26 01:53,RTE-0976,1,moderate,71.0,4243,0
2025-09-20 01:53,RTE-0499,1,high,148.0,3844,49
2026-02-24 03:53,RTE-0319,3,medium,24.1,5921,0
2024-09-01 17:53,RTE-0498,17,light,50.6,2408,0
2024-08-18 16:53,RTE-0657,16,moderate,102.6,2435,0
2025-05-21 23:53,RTE-0864,23,high,51.4,1112,52
2025-09-11 11:53,RTE-0421,11,high,25.1,4809,42
2024-06-13 01:53,RTE-0180,1,moderate,127.9,5705,0
2025-11-19 10:53,RTE-0201,10,unknown,159.7,2963,28
2025-08-16 21:53,RTE-0236,21,blocked,42.7,4779,0
2025-08-09 18:53,RTE-0938,18,light,20.9,2502,0
2025-11-17 02:53,RTE-0681,2,medium,59.8,6353,0
2025-09-20 19:53,RTE-0326,19,heavy,107.6,6926,22
2025-03-08 21:53,RTE-0705,21,blocked,108.3,4709,0
2025-04-26 11:53,RTE-0262,11,high,141.2,1737,13
2025-04-04 08:53,RTE-0658,8,moderate,152.3,5214,0
2024-11-01 11:53,RTE-0405,11,blocked,114.4,515,0
2024-08-10 16:53,RTE-0133,16,blocked,178.3,6575,0
2026-03-13 00:53,RTE-0390,0,light,21.8,1261,0
2025-07-28 07:53,RTE-0379,7,high,26.8,6454,58
2024-05-25 08:53,RTE-0057,8,moderate,55.2,5384,0
2024-05-19 02:53,RTE-0936,2,moderate,43.7,4122,0
2025-05-24 19:53,RTE-0449,19,high,156.9,6201,60
2025-01-06 18:53,RTE-0792,18,high,118.9,5709,32
2025-05-31 03:53,RTE-0239,3,heavy,160.9,2504,25
2024-07-21 03:53,RTE-0545,3,low,104.9,2596,0
2025-01-09 22:53,RTE-0656,22,medium,44.1,7623,0
2025-12-31 01:53,RTE-0679,1,high,87.3,1045,21
2025-09-27 02:53,RTE-0844,2,high,173.9,2003,38
2024-11-23 04:53,RTE-0373,4,low,55.5,4641,0
2025-01-09 18:53,RTE-0099,18,blocked,176.0,7522,0
2025-02-24 12:53,RTE-0170,12,light,24.4,5800,0
2024-06-28 00:53,RTE-0224,0,high,86.9,6151,23
2025-01-18 17:53,RTE-0151,17,medium,161.0,7661,0
2025-02-07 15:53,RTE-0359,15,heavy,125.5,6662,22
2026-01-07 05:53,RTE-0245,5,blocked,147.8,1999,0
2025-12-05 16:53,RTE-0555,16,severe,149.7,980,7
2025-04-18 07:53,RTE-0710,7,medium,110.6,6155,0
2025-09-24 20:53,RTE-0946,20,low,97.6,1092,0
2024-04-20 21:53,RTE-0265,21,high,114.2,4851,10
2025-01-11 19:53,RTE-0480,19,high,50.2,4963,32
2024-08-04 15:53,RTE-0366,15,heavy,56.0,4182,21
2025-01-17 13:53,RTE-0495,13,blocked,161.2,123,0
2024-11-20 12:53,RTE-0057,12,blocked,117.6,3059,0
2024-06-03 15:53,RTE-0160,15,moderate,143.6,2161,0
2026-03-13 07:53,RTE-0090,7,low,82.7,7330,0
2024-10-31 05:53,RTE-0915,5,heavy,28.8,5247,5
2025-02-06 04:53,RTE-0368,4,blocked,47.1,5513,0
2024-08-30 09:53,RTE-0541,9,light,165.2,3673,0
2024-11-16 09:53,RTE-0862,9,severe,26.2,2171,38
2024-08-11 15:53,RTE-0235,15,heavy,72.8,3450,26
2025-07-07 04:53,RTE-0770,4,medium,138.5,2094,0
2026-01-05 11:53,RTE-0759,11,blocked,,5621,0
2025-06-06 11:53,RTE-0364,11,light,112.3,1857,0
2025-05-19 01:53,RTE-0387,1,blocked,130.9,2609,0
2024-07-03 07:53,RTE-0752,7,severe,56.1,4518,39
2025-11-21 00:53,RTE-0995,0,blocked,82.5,5387,0
2025-10-22 13:53,RTE-0050,13,severe,108.5,2998,20
2025-11-25 21:53,RTE-0028,21,high,151.5,7453,32
2024-11-07 14:53,RTE-0696,14,blocked,29.3,5527,0
2025-01-17 12:53,RTE-0185,12,low,110.9,2463,0
2025-01-12 22:53,RTE-0828,22,severe,168.0,2973,41
2025-04-01 19:53,RTE-0797,19,light,91.1,7781,0
2025-08-29 09:53,RTE-0227,9,high,165.4,5717,21
2024-08-25 03:53,RTE-0807,3,moderate,55.5,4461,0
2026-02-09 13:53,RTE-0041,13,medium,155.3,6699,0
2025-09-24 14:53,RTE-0177,14,blocked,68.7,2096,0
2025-01-27 03:53,RTE-0566,3,moderate,154.4,2627,0
2025-09-28 22:53,RTE-0269,22,moderate,168.1,478,0
2024-08-01 09:53,RTE-0497,9,light,42.3,1179,0
2026-01-26 03:53,RTE-0557,3,blocked,101.1,6814,0
2025-05-25 04:53,RTE-0583,4,unknown,103.2,7227,0
2025-01-15 09:53,RTE-0397,9,severe,161.4,6892,39
2024-04-18 08:53,RTE-0085,8,light,158.3,7788,0
2024-08-24 11:53,RTE-0390,11,high,161.8,6536,25
2025-05-29 10:53,RTE-0148,10,heavy,44.1,1821,27
2025-03-29 19:53,RTE-0846,19,heavy,72.3,1009,52
2025-04-20 23:53,RTE-0928,23,unknown,154.1,6909,45
2026-04-13 00:53,RTE-0394,0,heavy,155.9,5645,39
2024-12-05 07:53,RTE-0976,7,heavy,40.6,3186,2
2024-05-11 10:53,RTE-0029,10,severe,157.9,4101,57
2024-12-16 04:53,RTE-0296,4,blocked,138.0,7050,0
2026-02-24 18:53,RTE-0618,18,light,47.2,4687,0
2025-09-15 07:53,RTE-0273,7,low,70.3,640,0
2025-09-28 12:53,RTE-0505,12,medium,169.3,5888,0
2025-03-12 19:53,RTE-0840,19,light,166.0,7193,0
2024-06-26 15:53,RTE-0457,15,severe,109.1,3222,26
2024-09-09 17:53,RTE-0481,17,high,59.2,3411,8
2026-01-14 17:53,RTE-0627,17,blocked,131.2,7027,0
