timestamp,location_city,temperature_celsius,humidity_percent,wind_speed_kmh,wind_direction,condition,visibility_km
2025-02-22 11:52,Dortmund,,41.2,40.0,NW,rain,49.1
2025-04-24 12:52,Dusseldorf,17.6,53.1,13.4,SW,clear,21.2
2025-07-13 19:52,Berlin,,80.8,66.4,SW,cloudy,16.5
2024-10-04 23:52,Munich,12.3,20.1,40.2,SE,storm,49.3
2026-02-21 00:52,Cologne,26.0,93.7,41.7,NE,snow,12.2
2024-12-10 02:52,Frankfurt,-2.1,90.7,17.7,N,fog,40.1
2025-05-29 15:52,Berlin,,39.4,74.4,S,clear,28.2
2024-06-25 04:52,Munich,15.7,40.8,70.5,SW,storm,2.6
2026-03-25 02:52,Munich,14.1,62.2,54.0,NE,snow,45.0
2025-08-06 12:52,Frankfurt,-10.9,46.0,77.5,S,cloudy,14.8
2024-05-21 03:52,Dresden,-7.9,78.7,5.9,N,fog,37.1
2024-07-04 21:52,Berlin,16.1,96.5,0.1,N,snow,22.6
2024-06-24 16:52,Cologne,-13.0,78.8,77.5,N,cloudy,22.3
2024-08-23 21:52,Munich,,58.4,30.6,SW,snow,14.0
2026-03-10 10:52,Hamburg,-6.8,47.5,66.3,NW,storm,47.8
2025-02-11 12:52,Berlin,22.5,47.4,41.0,W,rain,32.0
2025-04-29 06:52,Cologne,-4.9,91.1,76.3,E,cloudy,21.6
2025-10-16 11:52,Berlin,5.7,60.2,8.2,W,clear,7.1
2026-03-24 17:52,Leipzig,-12.9,20.7,10.6,SW,clear,27.2
2025-10-26 17:52,Frankfurt,17.5,55.7,,NE,fog,9.0
2025-07-02 16:52,Frankfurt,,31.2,25.2,W,fog,5.6
2024-10-27 03:52,Cologne,26.9,73.9,21.8,NW,cloudy,36.8
2026-02-21 07:52,Dresden,-1.4,,55.8,W,rain,3.2
2026-02-22 13:52,Leipzig,31.6,44.6,11.8,SE,clear,9.6
2025-05-22 04:52,Berlin,13.9,78.4,62.7,NE,storm,33.4
2024-05-21 02:52,Munich,7.4,82.5,48.3,NE,cloudy,38.9
2024-10-19 01:52,Berlin,-0.9,56.6,63.8,S,rain,14.5
2024-12-14 09:52,Dortmund,11.8,27.8,61.2,SE,storm,35.1
2025-09-15 07:52,Cologne,33.2,89.1,73.1,SE,clear,35.1
2025-09-28 03:52,Dortmund,-2.0,24.0,34.2,W,rain,37.8
2024-05-30 23:52,Dresden,19.8,90.6,,NE,clear,27.7
2024-12-10 06:52,Dresden,3.1,94.8,,NE,rain,42.2
2024-09-26 03:52,Munich,-1.9,30.8,39.3,N,fog,38.5
2024-11-27 14:52,Munich,17.4,94.1,68.6,W,rain,24.6
2025-05-16 17:52,Dresden,-8.2,38.9,50.4,SW,fog,30.6
2024-06-05 23:52,Dusseldorf,15.4,94.0,,NW,clear,48.6
2025-12-14 22:52,Cologne,1.0,62.9,31.9,SW,rain,6.2
2024-09-09 05:52,Berlin,-4.1,21.3,69.0,SW,rain,17.2
2025-04-23 11:52,Cologne,3.8,,,SE,clear,15.9
2024-11-10 18:52,Cologne,22.9,25.9,58.6,E,clear,36.1
2026-03-07 03:52,Hamburg,-10.9,72.3,22.4,SW,snow,45.7
2025-01-13 10:52,Frankfurt,-11.4,29.4,70.3,E,fog,9.9
2024-09-13 20:52,Frankfurt,20.5,42.5,1.9,SW,storm,15.8
2025-01-31 22:52,Berlin,17.7,88.4,13.2,SW,snow,45.1
2024-08-09 00:52,Cologne,20.5,73.9,14.3,SW,cloudy,48.4
2025-08-12 06:52,Dresden,-12.1,32.9,78.8,NW,snow,48.3
2026-03-30 19:52,Dortmund,,,6.5,S,fog,26.5
2024-04-23 19:52,Dortmund,4.9,57.9,,NW,rain,14.7
2026-03-22 16:52,Stuttgart,28.5,59.5,47.1,SW,cloudy,31.4
2025-05-28 11:52,Dresden,33.0,90.6,17.5,SE,snow,0.9
2026-03-09 13:52,Frankfurt,31.6,26.5,51.9,SE,fog,19.1
2025-01-23 15:52,Dortmund,4.0,78.0,6.2,N,cloudy,30.7
2025-02-22 01:52,Munich,13.3,76.9,66.6,S,storm,40.9
2024-07-20 22:52,Munich,11.1,58.4,38.8,W,fog,22.8
2026-04-06 04:52,Dusseldorf,9.1,73.1,7.3,SE,storm,35.5
2025-10-14 01:52,Hamburg,23.1,77.9,77.9,SW,fog,22.0
2025-06-03 23:52,Munich,16.0,83.8,48.5,NE,clear,17.1
2025-10-16 19:52,Munich,-4.8,93.7,79.4,SW,clear,42.3
2024-05-16 18:52,Stuttgart,33.3,80.5,42.3,W,fog,16.4
2024-07-08 12:52,Dusseldorf,13.2,99.2,,E,rain,15.1
2025-02-15 08:52,Frankfurt,-0.9,93.0,53.3,NW,clear,34.0
2024-05-18 08:52,Stuttgart,25.3,29.3,43.3,SE,rain,27.9
2024-08-24 05:52,Dresden,8.3,53.1,39.1,N,cloudy,22.0
2024-07-09 14:52,Munich,,57.8,,SE,cloudy,49.7
2025-02-05 05:52,Cologne,26.8,76.1,28.1,SW,snow,30.4
2025-03-13 02:52,Munich,15.8,24.7,31.1,NW,snow,39.1
2025-09-28 10:52,Munich,11.1,80.2,46.9,N,rain,29.3
2025-02-09 02:52,Dusseldorf,22.0,22.4,7.9,NW,cloudy,18.0
2024-10-02 14:52,Dresden,20.2,32.3,44.5,S,storm,18.5
2025-11-02 19:52,Dresden,28.9,59.4,4.8,SW,fog,35.4
2024-12-16 04:52,Stuttgart,10.5,66.0,,E,snow,43.4
2024-11-29 06:52,Dusseldorf,29.6,53.8,49.4,SW,snow,18.8
2024-08-19 13:52,Dusseldorf,-2.7,88.8,48.2,E,storm,27.3
2025-09-18 16:52,Dortmund,1.7,53.6,55.4,S,fog,42.7
2025-04-22 20:52,Hamburg,,68.1,31.9,SE,fog,16.1
2024-07-27 19:52,Munich,-5.3,77.6,39.6,NE,fog,44.5
2026-03-15 05:52,Dortmund,27.4,80.7,72.4,N,storm,4.1
2024-04-14 15:52,Hamburg,-10.4,44.5,40.4,E,snow,26.8
2025-11-14 16:52,Dusseldorf,2.7,90.8,18.2,W,snow,17.0
2024-09-04 18:52,Dusseldorf,6.3,46.0,13.1,NE,snow,34.7
2026-01-18 02:52,Frankfurt,-9.4,36.0,59.9,E,rain,7.6
2025-12-10 09:52,Dresden,20.8,60.3,65.0,E,fog,24.5
2025-11-12 23:52,Stuttgart,,96.5,66.3,NE,rain,41.2
2025-07-24 04:52,Frankfurt,34.7,44.7,17.5,W,snow,35.4
2026-01-19 15:52,Dresden,21.3,78.7,30.8,W,storm,30.8
2025-08-04 20:52,Frankfurt,-14.2,95.9,32.2,N,storm,12.2
2024-09-21 07:52,Dortmund,-8.7,43.9,65.6,W,cloudy,17.7
2025-10-08 23:52,Leipzig,-9.5,38.9,1.3,E,snow,30.1
2026-03-24 09:52,Berlin,18.4,40.7,4.8,E,fog,35.5
2025-03-09 05:52,Berlin,7.7,69.5,68.0,N,storm,31.4
2025-12-17 02:52,Frankfurt,,59.8,74.3,SE,cloudy,32.1
2026-02-13 03:52,Munich,-3.5,,63.0,S,fog,37.1
2024-10-22 20:52,Stuttgart,3.3,86.5,26.3,NW,storm,10.5
2025-07-04 11:52,Leipzig,18.6,33.5,39.4,SW,clear,46.6
2026-02-14 11:52,Leipzig,13.6,97.2,10.2,S,rain,11.1
2025-05-19 17:52,Dortmund,14.8,37.6,52.2,NE,storm,39.7
2024-05-17 14:52,Leipzig,14.9,41.6,34.3,E,rain,40.3
2024-08-02 16:52,Munich,19.7,20.9,79.9,NW,cloudy,20.3
2026-03-14 09:52,Berlin,24.5,70.7,35.0,SW,fog,39.8
2026-01-11 07:52,Dortmund,25.2,75.0,47.6,S,clear,26.0
2025-04-05 11:52,Munich,15.5,96.6,48.0,N,rain,41.3
2025-03-05 07:52,Dusseldorf,-2.7,43.7,48.6,S,snow,12.8
2026-01-13 20:52,Munich,10.2,,23.0,NW,cloudy,10.3
2025-01-09 19:52,Cologne,20.4,76.9,,SW,clear,21.8
2024-06-24 02:52,Hamburg,27.3,81.1,69.3,E,storm,17.8
2024-06-05 14:52,Frankfurt,9.6,30.8,41.2,N,snow,1.4
2024-12-04 21:52,Dortmund,33.9,40.6,2.9,S,fog,40.0
2024-08-13 12:52,Dortmund,-11.5,98.7,5.0,SW,storm,14.0
2026-01-05 20:52,Frankfurt,-3.7,98.4,19.2,S,fog,14.4
2024-05-28 01:52,Cologne,-3.5,38.3,39.9,N,clear,8.8
2025-02-22 22:52,Dusseldorf,-14.5,25.5,45.0,SE,clear,31.5
2024-07-07 03:52,Dusseldorf,-7.6,68.3,44.0,SW,clear,2.5
2025-09-09 16:52,Berlin,-14.9,80.1,53.4,NE,snow,25.4
2025-09-28 18:52,Stuttgart,20.5,67.6,72.1,S,rain,38.4
2025-02-25 00:52,Stuttgart,,59.9,41.0,SW,clear,12.6
2024-12-30 20:52,Munich,1.0,79.8,62.0,W,rain,33.9
2024-05-14 00:52,Cologne,,95.1,25.1,NW,storm,31.6
2024-06-16 22:52,Hamburg,31.1,47.1,,W,fog,24.1
2025-09-30 00:52,Dusseldorf,-4.2,,44.9,S,cloudy,8.5
2026-04-08 12:52,Munich,,74.0,27.7,NW,cloudy,35.7
2026-03-05 08:52,Dortmund,16.5,82.2,61.6,S,clear,25.6
2024-09-16 08:52,Stuttgart,15.2,90.9,4.9,E,rain,16.0
2026-01-25 20:52,Dusseldorf,27.0,54.2,61.0,NW,clear,10.5
2024-10-24 22:52,Leipzig,17.8,,58.5,N,clear,39.5
2025-04-17 23:52,Munich,20.0,78.3,53.9,S,storm,24.3
2026-03-07 16:52,Hamburg,27.2,,49.7,N,storm,47.8
2025-01-02 08:52,Munich,3.2,83.5,25.2,S,clear,22.9
2024-10-04 07:52,Leipzig,,49.3,49.6,SW,snow,11.1
2025-09-02 19:52,Berlin,27.0,62.7,79.5,SW,fog,29.3
2025-05-05 12:52,Stuttgart,-14.1,89.2,11.8,S,rain,20.3
2024-08-29 10:52,Cologne,-4.8,42.8,65.2,N,storm,7.6
2025-07-05 21:52,Stuttgart,17.3,75.6,30.7,SE,cloudy,8.6
2025-09-06 22:52,Dortmund,32.7,70.1,53.7,SE,fog,14.2
2024-08-13 17:52,Berlin,2.1,38.4,39.7,NE,storm,41.8
2025-11-11 23:52,Berlin,,26.4,69.9,W,snow,47.2
2024-08-07 04:52,Dusseldorf,0.0,22.6,55.2,E,clear,38.8
2025-04-26 18:52,Dusseldorf,-12.8,30.9,43.3,W,rain,31.2
2025-01-27 08:52,Stuttgart,-3.3,87.1,,SW,rain,36.2
2026-01-12 21:52,Stuttgart,,93.6,27.5,SW,snow,30.1
2024-05-05 20:52,Dusseldorf,-12.2,49.1,79.9,NE,storm,38.7
2026-03-23 10:52,Berlin,4.9,83.7,40.1,NW,storm,3.2
2025-05-02 10:52,Leipzig,9.5,81.9,25.4,N,fog,22.3
2025-10-16 08:52,Cologne,-6.1,43.8,29.6,E,fog,33.6
2024-07-18 07:52,Leipzig,-13.4,47.1,23.6,NW,fog,33.7
2024-07-25 12:52,Stuttgart,,92.0,46.8,SW,snow,46.3
2026-01-05 18:52,Munich,21.5,56.8,22.0,S,fog,10.1
2025-04-29 14:52,Dusseldorf,32.9,79.9,15.9,SE,storm,23.9
2025-10-25 02:52,Cologne,-0.2,99.8,19.3,SW,rain,46.2
2025-10-01 06:52,Munich,-9.3,81.1,39.0,NW,fog,29.8
2024-11-06 13:52,Cologne,34.3,58.3,62.0,SW,snow,1.8
2025-12-15 12:52,Cologne,22.2,50.4,52.0,SW,snow,46.6
2025-03-22 18:52,Dresden,32.8,42.7,1.9,NE,clear,6.6
2025-12-19 19:52,Dusseldorf,13.6,86.8,38.3,N,snow,4.9
2024-06-21 20:52,Dusseldorf,20.0,84.7,74.7,SE,storm,23.7
2025-09-06 21:52,Dusseldorf,-2.3,100.0,7.1,S,rain,0.6
2024-09-25 20:52,Leipzig,19.9,58.2,41.0,W,fog,11.8
2024-07-07 04:52,Frankfurt,-9.0,20.1,57.6,S,storm,14.5
2025-11-24 07:52,Cologne,16.1,62.0,6.5,E,snow,29.2
2026-01-18 09:52,Leipzig,-1.1,21.2,64.6,NW,snow,14.5
2025-05-28 23:52,Frankfurt,-9.3,54.4,40.5,NW,snow,7.1
2025-12-03 21:52,Cologne,25.8,38.4,14.9,S,cloudy,14.6
2024-11-28 15:52,Munich,-13.9,24.8,17.0,NW,clear,38.0
2024-05-09 03:52,Munich,,32.9,28.5,SW,storm,32.2
2026-02-13 01:52,Dresden,-1.1,25.8,56.5,N,fog,42.1
2024-08-01 06:52,Dortmund,29.1,40.4,,SE,cloudy,45.5
2026-02-16 14:52,Berlin,30.2,27.7,64.6,NW,rain,10.0
2025-03-24 02:52,Dortmund,4.1,34.6,64.8,N,fog,47.9
2025-04-05 19:52,Stuttgart,,20.9,15.9,N,rain,35.6
2025-10-30 16:52,Berlin,18.4,75.8,68.5,E,snow,30.2
2024-10-15 10:52,Dusseldorf,34.5,23.8,27.0,NW,storm,47.7
2025-03-21 07:52,Hamburg,,43.5,62.5,SW,storm,43.4
2024-08-16 19:52,Leipzig,0.6,47.1,26.9,E,clear,20.3
2024-10-05 10:52,Stuttgart,25.7,56.2,57.8,N,fog,19.7
2025-06-24 15:52,Cologne,25.5,28.9,4.2,NE,storm,49.3
2024-05-26 12:52,Frankfurt,-14.6,93.7,46.8,NE,fog,2.0
2024-06-23 00:52,Dusseldorf,,,40.9,W,rain,9.2
2024-04-23 12:52,Hamburg,20.3,56.2,42.4,SW,cloudy,10.6
2024-08-08 20:52,Stuttgart,19.2,27.6,19.6,E,clear,12.7
2025-12-08 14:52,Munich,30.0,51.8,20.4,NW,cloudy,17.8
2026-03-08 12:52,Berlin,-0.7,24.7,52.7,SW,snow,37.8
2025-09-13 19:52,Munich,28.2,39.9,32.2,NE,storm,44.8
2025-04-19 16:52,Dresden,18.5,77.4,43.5,N,cloudy,38.9
2024-10-24 08:52,Frankfurt,-5.3,42.7,35.9,N,storm,41.2
2025-06-09 15:52,Stuttgart,30.1,89.5,49.8,NW,rain,9.7
2024-12-19 12:52,Berlin,19.7,98.1,66.8,SW,cloudy,34.5
2024-11-10 22:52,Munich,-13.3,74.3,68.2,E,fog,11.6
2026-02-03 04:52,Stuttgart,29.2,81.2,16.5,S,fog,11.9
2024-12-04 05:52,Berlin,2.0,59.2,60.1,SE,fog,9.8
2026-02-15 09:52,Berlin,16.8,90.7,49.4,E,storm,18.5
2026-04-11 15:52,Leipzig,-13.8,97.5,29.8,NE,rain,18.9
2025-05-31 08:52,Dusseldorf,29.5,36.8,21.8,NW,clear,47.4
2024-07-16 02:52,Stuttgart,17.9,52.5,23.0,SE,snow,4.5
2025-03-29 08:52,Stuttgart,24.2,56.0,22.1,E,cloudy,30.5
2025-04-13 12:52,Berlin,28.3,94.5,75.0,SE,cloudy,22.1
2025-10-27 08:52,Cologne,-9.0,43.2,74.5,N,storm,47.0
2025-09-24 19:52,Dusseldorf,3.9,22.0,18.5,NE,rain,2.7
2025-05-22 14:52,Berlin,0.6,77.7,30.1,W,snow,26.8
2026-03-30 09:52,Cologne,12.4,,15.1,SE,rain,35.5
2025-07-04 00:52,Dresden,22.2,77.5,75.2,SE,fog,42.6
2024-11-01 19:52,Leipzig,,71.1,7.2,SW,rain,33.5
2025-05-26 11:52,Dusseldorf,9.7,68.5,47.8,SW,snow,9.3
2024-12-19 02:52,Dresden,11.0,,27.7,NE,rain,35.9
2024-07-03 10:52,Stuttgart,-6.5,24.4,11.4,SE,storm,13.9
2026-01-04 19:52,Leipzig,7.2,34.1,72.4,S,fog,1.6
2024-09-19 00:52,Frankfurt,0.7,41.9,,SW,clear,27.2
2025-05-19 06:52,Cologne,-1.5,78.9,53.8,NW,snow,15.3
2026-01-13 05:52,Cologne,24.1,52.4,3.6,NE,fog,39.2
2025-07-25 05:52,Stuttgart,0.6,64.6,60.0,NW,cloudy,19.1
2024-06-12 13:52,Stuttgart,,58.8,60.5,SE,clear,6.1
2026-01-08 13:52,Hamburg,-3.3,83.4,40.8,SW,snow,20.2
2025-06-30 02:52,Berlin,-4.2,26.8,27.0,E,rain,39.5
2025-09-25 08:52,Dortmund,21.5,66.1,9.9,S,snow,29.7
2025-05-10 18:52,Frankfurt,,48.8,50.9,NW,fog,6.9
2025-01-22 15:52,Dortmund,-5.3,74.5,25.1,W,storm,37.9
2025-02-01 03:52,Cologne,8.6,77.9,24.3,SE,fog,45.3
2025-02-01 17:52,Dortmund,-1.4,96.8,26.5,NW,storm,37.9
2025-01-08 22:52,Cologne,28.8,54.5,47.8,SE,snow,25.9
2025-03-26 12:52,Frankfurt,11.7,41.3,,SW,clear,40.4
2025-05-29 06:52,Frankfurt,-15.0,36.2,45.7,E,clear,49.4
2025-04-20 16:52,Leipzig,28.5,78.2,7.1,S,storm,33.0
2024-10-13 20:52,Dortmund,20.3,62.3,57.2,E,cloudy,25.4
2024-05-13 13:52,Hamburg,15.8,79.0,51.7,SE,storm,28.0
2025-09-20 05:52,Dortmund,-3.0,,3.8,NW,rain,44.4
2025-10-21 17:52,Dortmund,-0.2,60.6,12.1,NE,clear,46.7
2025-07-27 11:52,Leipzig,16.2,91.8,68.5,W,rain,2.2
2024-05-26 10:52,Cologne,12.9,91.4,41.0,SW,fog,31.6
2025-10-10 10:52,Dresden,32.5,94.2,27.7,W,storm,39.7
2025-05-01 03:52,Munich,,48.9,10.9,N,fog,46.5
2026-04-01 07:52,Dortmund,,44.5,38.4,W,clear,49.2
2024-11-23 03:52,Leipzig,9.9,88.5,10.3,S,storm,48.1
2025-07-19 01:52,Dortmund,15.1,,22.2,SE,clear,40.8
2026-01-02 07:52,Leipzig,24.8,65.9,,NW,snow,34.8
2026-01-17 09:52,Frankfurt,1.4,79.0,50.6,SE,rain,49.8
2026-02-07 03:52,Berlin,8.1,27.2,9.4,SE,snow,8.2
2026-01-28 19:52,Munich,3.8,32.2,49.5,N,rain,30.5
2025-02-16 09:52,Leipzig,10.0,29.7,62.5,SW,storm,28.9
2024-08-25 05:52,Cologne,-14.7,74.2,14.9,E,cloudy,0.8
2025-04-17 10:52,Cologne,-7.1,99.5,15.9,S,fog,43.9
2024-11-13 01:52,Leipzig,,27.9,25.0,SW,storm,10.2
2024-12-18 22:52,Stuttgart,-2.8,47.1,14.6,NW,clear,23.0
2025-06-07 14:52,Stuttgart,0.2,91.7,8.0,SW,storm,31.9
2025-08-03 08:52,Stuttgart,-1.3,49.2,24.6,NW,fog,35.9
2025-12-21 15:52,Munich,13.1,84.0,28.3,SE,cloudy,9.4
2026-04-08 22:52,Dresden,,81.9,5.6,E,cloudy,42.5
2026-01-15 04:52,Leipzig,-9.5,43.2,57.8,NE,cloudy,1.1
2026-01-10 14:52,Munich,5.9,35.0,39.4,S,cloudy,5.3
2025-09-28 11:52,Dortmund,15.5,61.3,39.4,SW,cloudy,23.3
2024-12-01 03:52,Hamburg,31.3,39.4,64.2,SW,fog,28.3
2025-01-20 21:52,Dresden,18.8,52.9,10.0,W,clear,36.8
2024-12-19 02:52,Stuttgart,,91.7,74.3,S,snow,40.2
2025-05-08 00:52,Frankfurt,29.5,38.9,23.6,E,storm,36.6
2024-05-30 16:52,Dresden,7.1,30.6,67.4,E,snow,26.8
2025-07-21 02:52,Dortmund,19.0,64.0,35.5,NE,rain,14.9
2024-09-04 19:52,Leipzig,20.4,69.9,57.8,N,clear,16.7
2024-06-20 01:52,Dresden,7.3,41.6,26.8,NE,cloudy,29.8
2025-07-06 12:52,Dortmund,1.7,52.8,5.1,N,fog,15.8
2024-06-09 23:52,Leipzig,,98.5,33.6,S,clear,18.0
2026-02-17 21:52,Frankfurt,-8.4,87.6,15.7,S,fog,21.5
2024-05-04 13:52,Dresden,4.0,89.3,47.5,NE,cloudy,41.1
2024-08-22 09:52,Frankfurt,6.5,92.1,61.0,SE,snow,2.8
2024-05-13 11:52,Frankfurt,19.5,44.0,39.9,NE,snow,46.7
2024-09-05 10:52,Berlin,,24.4,37.7,W,snow,7.1
2024-10-03 18:52,Dresden,34.4,73.4,76.2,N,cloudy,40.5
2026-02-09 00:52,Hamburg,14.0,88.3,27.9,E,clear,2.7
2025-11-16 13:52,Stuttgart,-12.9,35.0,73.6,S,storm,18.2
2024-04-14 03:52,Stuttgart,12.6,44.6,45.8,N,cloudy,30.3
2025-10-12 05:52,Dusseldorf,30.6,53.2,44.3,S,fog,23.9
2025-10-24 04:52,Dortmund,-9.3,84.1,11.6,SW,rain,35.0
2024-09-10 13:52,Stuttgart,29.3,93.4,4.4,SE,fog,26.7
2024-10-16 00:52,Leipzig,19.5,,69.7,W,storm,13.8
2025-07-02 04:52,Leipzig,-7.1,93.1,77.4,N,snow,43.9
2024-05-28 07:52,Dresden,0.0,67.3,65.3,E,cloudy,3.2
2025-05-02 15:52,Stuttgart,10.0,44.3,74.8,NW,fog,32.4
2025-06-15 20:52,Dusseldorf,-0.7,73.8,6.7,NW,cloudy,26.2
2024-05-26 14:52,Leipzig,19.4,21.4,42.8,NE,storm,15.6
2025-08-14 17:52,Stuttgart,,81.9,51.1,NW,cloudy,2.6
2024-07-26 23:52,Dusseldorf,18.1,61.9,45.4,SE,fog,26.8
2025-11-03 09:52,Cologne,13.3,55.6,10.9,E,snow,41.0
2024-10-05 20:52,Dusseldorf,5.1,28.6,59.5,NE,storm,10.4
2024-08-05 02:52,Hamburg,22.0,75.9,61.2,N,snow,33.8
2024-09-28 11:52,Dresden,3.7,77.9,71.8,N,clear,24.2
2024-04-24 02:52,Dresden,-10.1,70.3,45.8,W,clear,24.1
2026-02-05 13:52,Stuttgart,24.7,87.9,51.1,S,fog,17.0
2025-06-02 00:52,Munich,-9.1,55.1,48.1,W,snow,37.9
2024-06-24 03:52,Dortmund,-9.5,24.5,31.0,S,cloudy,25.6
2026-02-25 10:52,Stuttgart,7.1,60.5,43.0,N,storm,30.6
2025-09-18 13:52,Dresden,,38.8,18.1,W,snow,26.7
2025-04-29 11:52,Hamburg,,22.7,5.0,N,clear,45.9
2025-01-09 03:52,Leipzig,13.7,43.6,0.5,NW,storm,12.2
2024-06-10 12:52,Munich,12.8,39.2,69.2,SE,clear,38.6
2025-12-19 19:52,Cologne,22.9,82.7,75.1,SW,cloudy,44.3
2026-03-04 20:52,Hamburg,3.2,62.3,73.8,SE,storm,22.0
2026-01-26 00:52,Stuttgart,-14.6,79.0,44.6,S,clear,36.9
2025-09-20 07:52,Dresden,-0.0,32.1,38.0,E,snow,2.5
2024-12-27 17:52,Dusseldorf,-6.0,95.9,23.2,W,storm,22.5
2024-09-11 18:52,Berlin,20.5,31.9,21.5,W,rain,5.6
2025-02-12 00:52,Leipzig,-9.1,48.2,55.0,SW,clear,13.7
2024-06-21 09:52,Dresden,,37.9,14.7,S,cloudy,15.2
2024-12-24 16:52,Cologne,34.1,65.9,25.4,SE,snow,9.2
2025-10-12 23:52,Stuttgart,-3.0,,7.6,SE,rain,20.1
2024-09-15 19:52,Cologne,27.8,59.8,34.8,E,fog,20.7
2024-10-18 14:52,Berlin,-7.8,79.8,27.6,SE,clear,18.7
2025-02-22 05:52,Stuttgart,-10.7,43.6,56.5,SW,clear,5.0
2024-09-25 10:52,Stuttgart,-0.4,31.5,14.3,W,storm,46.9
2024-06-18 12:52,Stuttgart,23.6,56.8,66.5,S,snow,47.1
2025-04-10 05:52,Dusseldorf,30.3,47.0,29.2,S,cloudy,29.9
2025-05-05 13:52,Hamburg,,54.9,22.1,S,fog,28.1
2025-01-27 16:52,Dresden,7.1,27.7,27.3,N,snow,29.8
2025-08-07 20:52,Berlin,-14.1,64.3,15.9,NW,cloudy,29.0
2024-04-20 19:52,Stuttgart,10.6,59.3,79.6,E,cloudy,35.4
2025-04-07 03:52,Leipzig,18.3,83.4,40.3,W,storm,8.8
2025-04-10 03:52,Munich,,42.2,26.7,NW,storm,6.7
2025-02-07 15:52,Leipzig,,20.3,69.2,SE,snow,7.2
2025-03-27 09:52,Cologne,-0.5,38.6,16.3,NE,snow,1.7
2024-05-13 16:52,Cologne,,89.4,63.7,S,fog,12.2
2024-05-19 17:52,Berlin,1.5,90.6,1.2,N,rain,40.0
2024-11-12 14:52,Stuttgart,24.6,54.8,11.8,W,clear,33.3
2024-10-06 19:52,Cologne,30.0,88.3,71.2,NW,rain,24.5
2025-06-07 09:52,Frankfurt,25.6,98.8,34.9,NW,cloudy,21.1
2025-07-15 09:52,Munich,32.4,91.6,60.0,S,snow,24.7
2024-11-02 21:52,Leipzig,0.4,46.1,36.0,NW,fog,31.2
2025-02-21 06:52,Leipzig,-3.5,37.1,14.3,SW,fog,30.4
2025-04-30 23:52,Hamburg,-4.5,92.4,20.9,E,rain,10.8
2024-07-21 22:52,Leipzig,8.4,79.9,37.2,SE,rain,28.3
2025-06-05 03:52,Stuttgart,31.6,21.7,39.8,E,rain,18.6
2024-10-07 23:52,Stuttgart,-10.7,68.6,31.4,S,clear,22.2
2025-11-29 09:52,Leipzig,34.4,69.0,18.6,S,cloudy,47.5
2025-02-19 15:52,Hamburg,3.7,54.9,14.0,NE,snow,49.4
2025-02-16 07:52,Leipzig,17.6,26.0,70.5,NE,snow,17.1
2024-07-10 03:52,Frankfurt,3.6,,2.4,NW,clear,28.3
2025-02-14 22:52,Dusseldorf,34.0,89.0,48.6,SW,cloudy,27.7
2024-10-07 19:52,Leipzig,31.1,23.4,25.4,E,snow,7.1
2025-04-19 07:52,Frankfurt,,34.4,31.8,NE,snow,42.0
2025-09-01 15:52,Dresden,1.9,,57.9,S,fog,33.7
2025-03-16 14:52,Dusseldorf,28.5,32.5,65.9,SE,fog,33.5
2025-07-22 03:52,Berlin,1.3,94.3,1.4,NE,rain,36.8
2025-02-24 10:52,Leipzig,,34.5,,NE,storm,49.9
2025-07-15 11:52,Stuttgart,-2.6,39.7,48.8,SW,fog,22.7
2026-02-02 04:52,Stuttgart,26.5,96.6,27.5,SE,rain,7.7
2025-04-05 19:52,Berlin,21.0,54.3,67.0,SE,fog,7.5
2025-12-18 22:52,Berlin,-3.3,67.9,59.8,N,rain,9.4
2025-07-13 22:52,Berlin,15.5,80.4,18.7,NW,snow,30.6
2025-03-10 01:52,Dortmund,3.2,,79.7,NW,cloudy,26.2
2025-11-13 21:52,Munich,4.4,,73.5,W,storm,28.2
2024-12-19 19:52,Frankfurt,-1.6,39.6,71.8,E,cloudy,2.0
2024-06-26 12:52,Dortmund,-0.9,22.7,24.5,S,fog,33.5
2025-01-12 00:52,Munich,28.0,89.7,57.3,W,storm,7.1
2025-02-17 02:52,Leipzig,-0.9,23.3,21.2,E,storm,12.7
2025-10-17 04:52,Cologne,14.8,,20.9,SE,snow,45.3
2026-02-21 20:52,Hamburg,24.4,50.2,30.5,N,rain,6.9
2024-09-10 08:52,Dusseldorf,34.5,34.7,51.6,NE,rain,29.3
2025-02-27 13:52,Dresden,2.8,49.8,61.2,W,fog,22.8
2024-05-22 18:52,Cologne,7.9,63.1,34.5,E,snow,27.9
2025-10-09 06:52,Dresden,3.8,20.7,70.7,NW,rain,19.3
2026-03-12 21:52,Berlin,,34.4,69.4,W,cloudy,39.3
2025-02-06 23:52,Berlin,6.6,60.6,41.3,W,snow,37.4
2024-09-05 04:52,Dresden,4.0,55.0,6.7,S,clear,45.4
2024-05-23 09:52,Hamburg,,53.9,53.2,N,snow,20.4
2025-02-02 07:52,Dortmund,0.4,,25.2,S,storm,43.7
2024-08-21 18:52,Berlin,18.6,87.2,70.6,S,clear,15.9
2025-02-12 02:52,Dortmund,-12.5,63.7,51.2,N,clear,24.6
2026-02-15 19:52,Cologne,3.7,25.9,53.5,E,cloudy,29.7
2025-01-22 11:52,Cologne,,,43.4,S,fog,36.2
2024-11-01 20:52,Dusseldorf,25.8,86.4,65.6,SE,storm,23.5
